265027	249135	251604	235334	252161	244849	242859	250567	249175	248101	226649	248670	247911	255902	256648	263720	241676	253717	253105	255221	245725	225047	242897	240829	212815	273504	234939	264197	231726	235852	267723	252840	251803	258321	259046	251785	247033	255014	254004	249387	266728	254956	267803	231712	234319	237606	240537	257260	257664	239683	249381	270217	255860	252392	256682	263984	252080	239907	252983	242409	269650	250559	260825	232836	270121	234156	242265	275491	247014	268192	263387	213340	252032	264470	243170	229367	239225	247622	238521	258542	217673	268500	281038	248237	265578	257237	260774	247565	264998	249965	259753	252729	220490	250671	260911	234310	257504	242918	246859	242909	
263311	250758	280547	253893	264773	266040	257902	259798	253140	280584	231252	221010	266097	277874	277805	276004	238566	272987	256709	284742	275541	246066	264598	262184	226406	285421	282841	271728	252771	277460	260312	247400	273256	266993	274961	250032	244211	270380	266186	256056	269738	283341	252402	268294	265018	246094	246192	266455	261670	276215	250816	257500	255746	263260	255188	269124	246634	277230	254642	273412	289189	277538	251528	245544	289264	257285	259003	291112	249899	285790	278672	253259	275306	268299	258420	230518	262065	251592	271042	271127	235568	252690	297307	266977	263908	259504	243190	231840	292249	249972	258889	264197	223993	275205	264301	251488	260529	268321	263750	245920	
225510	219904	248460	216410	225641	223164	208031	239216	241026	233379	194646	192798	228750	257046	241152	247456	201250	217831	237932	261534	235553	221369	241914	206073	193978	230383	222992	240360	235009	219524	247722	218260	232282	234895	226470	218586	225225	221581	231162	216959	229980	232699	230785	240961	235468	217926	218999	238221	227523	226607	231091	238684	229739	234234	236400	225903	243157	226247	233315	246459	245687	226825	224671	220094	253589	210109	217432	238379	234171	257829	263607	218640	219402	236833	233052	209350	228314	222772	223689	227904	214204	240721	253716	219193	227750	212241	235124	209409	246729	227027	249900	221968	194105	231364	233726	208882	233813	231570	232319	226041	
245000	237330	249931	233354	251578	220597	235995	240166	241804	237639	213172	227023	250204	255820	233639	250183	232034	247233	238838	265600	235659	223366	249571	234420	213127	255837	249830	245710	240150	249474	246256	227293	251917	249091	246155	235021	241481	237094	247440	226429	265535	263552	248332	250772	239755	223946	223274	246097	226203	234029	228214	250241	253410	245445	253407	239112	234907	234451	232456	244416	259633	248121	247708	222051	257326	228719	227553	245377	265722	270831	263258	233791	213934	244051	236829	226093	240064	234894	240547	249715	218623	250303	261181	249635	242511	243141	253670	222471	256582	247549	252129	233582	222847	234703	239264	234798	251228	237919	233468	236670	
259003	260950	274202	227440	255856	248336	259440	258220	246214	257700	238435	229424	250377	264792	261294	264859	243754	258226	241678	272827	265590	244592	246378	242098	235052	273829	258988	270610	242301	253680	263233	242692	260152	265850	252210	239073	243405	256871	248460	235506	261819	266353	262469	248866	236685	226559	235473	271158	246450	271087	240977	261691	255320	242388	265218	260145	249476	267956	264771	263788	266122	256844	246774	218548	284159	228645	244695	268120	259189	269621	281810	246808	250993	247991	254431	228566	248921	242754	244999	265886	226837	263097	278020	257427	253921	243474	241857	235317	288133	253507	265366	248014	213270	258467	260923	227818	261224	238720	257252	255877	
240062	246346	250667	232953	251020	248335	220405	250220	242199	250271	223411	241815	245518	246737	236324	257118	210425	241542	245620	263709	234772	225412	262659	246175	202797	282175	252279	249752	235877	232049	256381	225941	242865	252993	235137	237119	246969	251319	248945	250831	255576	242356	249724	242763	226917	233029	249486	254661	231408	239407	230877	239254	255511	244616	247297	243511	245249	250011	229935	232754	279690	246460	246241	225953	265917	232698	242835	259195	238513	272175	267620	234179	243044	261477	242393	229256	235840	255544	224523	253726	217959	240194	269648	238272	250534	239519	230506	223448	254080	252962	262442	239504	221084	236309	254037	246509	262104	244792	238070	243556	
261882	263708	248584	241079	267929	251461	221210	251500	250854	258954	221365	238581	243997	248753	250718	268445	205352	242114	246144	269201	231860	249427	260776	253457	214072	263365	254846	246865	234221	228991	257857	234148	252099	256781	248379	242666	224246	259892	242038	257155	257754	275553	252733	249986	226514	235714	245503	251670	234251	232736	244583	254913	246159	254896	251572	262661	237654	248529	238674	256429	278080	246934	236576	254902	248669	235662	231411	259781	235194	252133	269386	244656	243029	251605	243008	216775	249678	236822	251001	256541	221614	242200	274208	240372	252145	249309	248065	229355	268627	254231	252851	241470	211724	253193	280111	230881	253578	243451	238619	250731	
232277	227033	228160	223709	224903	211561	207525	242518	214015	221653	222774	215109	227222	234426	233637	233303	196941	209523	220733	243068	232853	214622	253791	217334	206179	229572	219666	238407	209450	218746	232703	210545	220369	240008	221228	229657	236846	234143	226895	223062	228732	234001	222442	222382	221129	212032	209790	227688	212342	220598	207446	231067	229154	220042	231650	228415	223812	213516	215626	223254	233438	215530	225379	218550	246283	210067	219482	227051	229899	246600	240072	197062	218302	228142	230829	216932	211620	213631	219031	208296	215459	233602	244598	224293	235531	218847	212105	212305	257390	231400	241739	229264	186867	219847	243104	204933	231234	238914	219737	226230	
263932	268653	246372	247224	264049	257962	243567	258462	250307	254498	212973	235454	255498	267485	243107	264256	221888	230228	248720	270665	255950	240001	250002	252977	210993	256737	260549	260221	237485	231812	275978	242058	257000	254622	266044	260840	251394	249900	253358	244201	256581	273290	248225	252144	256673	236434	239369	247735	246808	233851	249249	272887	251965	263636	251985	253714	259400	259043	246090	262904	259428	252156	253150	235107	272931	240470	234297	264112	246609	265363	273919	243251	253272	258054	238967	217354	244730	230209	243291	264521	232989	272995	276282	251783	259973	253893	244173	227559	290090	269862	260356	250260	214259	267994	266447	226090	250268	246717	234795	242885	
276656	271472	271520	246366	279019	266245	259214	270156	256022	277333	232816	234208	259787	288193	274847	282132	248780	246509	267977	282525	266212	253551	265851	263905	226241	275708	256940	274187	269739	253989	273366	262206	257729	278450	269085	266895	243551	264289	273521	265887	268493	299530	268153	264176	262639	258461	265222	283205	259337	261420	265512	271713	282586	259607	273635	270351	260539	262333	265880	284148	290911	275745	266915	252579	282424	251500	264113	291864	263904	282794	299837	252073	270034	283223	262838	246296	265989	268247	255344	267411	237830	272167	294140	257730	261081	247449	277161	245267	303774	262066	254351	263306	216003	268452	274924	236304	274285	259856	261529	251124	
275781	285652	289576	253236	274464	271150	259174	269682	249119	277253	250607	248376	273455	270705	261334	286295	231482	255202	252310	282941	277737	251018	270064	255960	247254	287882	245938	284835	253446	256786	277049	266183	258485	276097	265642	264742	247379	254510	275273	266201	283099	285712	276712	254342	258439	261050	263569	277556	256448	266515	260895	279416	278527	269224	295485	267816	258752	261178	273482	269006	294066	261255	271278	258143	278644	238514	261579	276259	262991	285639	287609	246249	268517	282388	262010	236036	271593	273341	257760	275592	231576	249886	294555	265809	270020	255557	279089	259520	295440	284680	274908	271298	230285	275092	283661	265834	270296	263637	265500	246231	
251258	239914	248068	232935	249323	244015	226928	257407	239424	262163	226012	217844	240057	256147	246584	265639	207541	222817	237388	263446	232509	245270	268700	243200	204687	252132	243376	248700	239621	227721	267346	231270	244308	249350	233907	224092	222686	244373	246187	242140	239755	260872	256289	250030	239895	224896	243729	244569	227502	239227	227380	257668	246062	241217	256928	249131	245429	248571	245607	254825	265686	259332	243527	228292	256742	228571	228020	253367	246941	261175	252686	235984	240166	255700	225122	212896	254298	235320	235435	237747	226841	233281	263552	243278	243141	247249	244517	221991	268555	238908	258252	231709	204409	234457	256837	235202	242705	259036	253517	231698	
243118	224988	248919	235723	251867	240265	220321	232733	231738	256159	205821	214640	226910	248928	247724	240123	220289	219394	230411	260038	232333	225374	243251	237325	208855	245512	239261	233266	234487	250084	252540	218630	229788	244135	243064	224588	219650	245109	240689	247608	247993	257754	253804	219601	236559	225796	213496	255519	228198	232388	213697	246144	227545	236570	238791	240078	235767	245276	238481	249691	263284	253717	220548	234649	242160	225171	249005	244449	248717	248074	258705	246210	239709	249087	218442	206758	243149	237880	229667	238801	207000	234388	266736	238945	251930	226765	228780	213477	247880	233714	228012	221087	205837	242012	232821	220687	263444	227142	239897	219249	
248412	245316	268884	228110	255893	243440	222149	238091	229333	251763	209961	219057	234601	251121	237141	255260	212598	237937	231386	274416	244018	235670	238717	237346	217796	249534	235656	241660	222292	237841	265935	228037	239019	235879	241450	240007	224472	249733	239432	235216	259501	260745	260053	232918	220837	226557	223030	239807	236863	231572	227973	256632	238418	233367	235848	241546	238588	229160	233587	255993	272501	244207	244269	235765	245904	239309	233390	241918	237792	257033	265775	242316	228905	247121	232651	208707	233998	229073	244740	260326	209675	228303	261213	240207	233693	237804	242496	224313	258567	234659	237940	234622	201790	242002	248488	214041	252539	237735	240398	222519	
257342	241518	272794	243553	278638	261908	243899	273295	257046	271971	235042	243649	272885	268237	268322	281783	230800	255261	260248	290163	257321	239965	272991	269290	215034	270108	276828	265336	245372	265272	290162	231053	253207	270560	265300	256718	258044	267179	267192	267887	253199	269228	264605	285674	269280	241943	263031	267520	249287	257468	236556	274992	258355	265755	252164	270555	261739	280852	249374	278786	298566	285301	254334	241892	285083	249679	257869	266660	253149	281279	290403	252901	262050	268806	264498	243212	270464	244817	247349	259823	237390	263352	287209	256914	279593	263095	245754	226214	284245	251242	270547	245659	216679	276055	258384	248124	260835	259950	272321	246669	
240710	232480	255303	228426	241027	246482	246014	259761	234850	257536	231720	220237	248918	242657	241142	280918	214895	239247	248143	264335	238838	241120	249933	238339	217679	272731	233588	253338	229872	244608	268162	242868	243369	258843	239494	234854	231353	262057	247604	233846	253965	251140	256550	239519	232827	215622	222021	257275	236445	253168	219000	251635	238739	240694	245753	251716	239693	241517	255688	252342	267020	257213	251805	215817	254990	231147	245160	243624	232134	271896	271853	233832	248775	252925	246096	206167	239544	247355	232819	262599	225097	246252	283715	239359	245089	245101	246273	234155	268038	236081	254327	238932	217613	240437	250606	222079	243842	239093	253905	222286	
229595	237143	233554	216534	218942	210082	196945	232310	215263	228780	208782	204611	247410	218545	218906	225370	197177	207340	222903	255228	223443	210161	222888	222932	195218	245716	234613	219669	214269	228200	222038	218055	216390	208428	209037	202790	209586	232639	229476	209790	219793	235249	234271	223108	229016	216079	216597	218698	204277	210735	209611	218146	227181	222868	227698	224316	221977	211395	210414	225265	239264	232393	208681	201687	231515	201492	219679	215336	230071	226300	255390	208409	222798	230369	218167	198728	218289	233905	207172	232341	197028	221563	246202	208417	223268	235749	225707	199229	249529	237507	222525	212732	191864	220742	211507	208423	217070	230256	211009	206980	
254196	234144	254987	243745	245731	225339	234750	247773	237804	256349	214536	220891	233540	252585	247439	255238	201321	241207	233317	264184	240864	236219	246217	234547	195127	262045	237863	253467	238131	252556	252952	228434	230657	250737	239486	241623	251269	241781	246230	251949	259447	268218	257978	232229	238217	236203	225203	233962	246383	249473	235384	255797	231966	227228	246918	248636	249318	220942	244705	243275	251733	253922	248043	220801	254480	255933	237970	246348	242873	265006	268640	237485	249692	240766	241536	214674	249524	230762	227199	246112	215085	261776	265200	253503	245385	250520	247070	228109	268812	250354	247540	224258	221206	243064	240672	228130	262380	264512	251367	247151	
228053	233113	253640	216838	242814	216749	200708	230195	219197	230758	216856	206759	223735	238836	241397	235972	212864	232171	217520	245298	227809	231161	254300	222397	198493	256948	227352	238673	229916	226757	255913	234266	244335	241210	231767	245689	227626	238936	232388	225129	247598	244241	230995	230145	234491	218434	235919	251165	222819	241397	233276	230837	221415	218181	240515	229071	239694	236084	216651	243796	251134	243526	234475	232622	228124	218017	226853	259364	225486	259791	236108	215738	222820	229646	233167	194476	219376	237058	214371	236937	215044	234468	261789	219540	251157	223398	237473	217196	261740	231900	236945	229225	192922	239560	255418	208560	233051	236553	231987	237482	
269067	266207	279215	268380	266247	266901	263117	269323	249924	269239	225439	217981	258887	266383	277147	282335	228803	248997	247315	284724	261801	252486	278680	246939	220139	283187	261552	268011	247440	252151	280226	244687	258990	274546	256961	259143	263019	252531	264586	255988	263838	276752	261193	254404	270629	243011	245252	262915	252681	263621	246961	273819	253019	258531	267130	255392	267601	262574	256807	271054	273178	252547	254548	240478	282284	247860	252637	280485	256826	296238	274678	244162	262373	258630	252402	230096	265132	251256	248811	264655	242812	272654	281147	262613	260946	243031	256928	239861	307535	266801	260756	245464	224273	262962	276822	237764	267581	260974	258051	247248	
253459	252531	251275	242096	262367	240083	237389	259027	236395	261551	224858	236682	257547	246890	252255	262602	221426	235521	251907	258514	250353	223747	253807	231122	212109	265315	238392	251516	233726	235585	279164	230216	236843	269373	249461	244553	250072	245479	254741	254513	261062	264484	244656	242221	253591	230457	239781	248287	232472	244099	247837	254234	247033	246212	253829	262465	261581	241496	245731	252171	264400	249702	253689	247221	260899	230687	242259	262049	244184	260978	254729	205511	268918	251840	259239	222655	249151	241246	241051	252847	220612	251131	275663	241595	269183	252127	256956	241901	283209	243384	263538	244047	209018	249778	254565	246800	247853	258529	239979	235473	
279609	282395	269923	250019	267808	236567	247842	264272	248828	271790	248913	258454	265383	263906	261076	279878	239322	257493	262203	269282	272433	245197	262134	256206	241817	279915	259412	262873	232674	252159	285982	244732	264533	277781	279323	267220	265141	271360	255166	259748	268285	254399	261931	250052	250191	251351	243263	256452	243491	262827	227973	256372	256825	256541	273469	265226	250387	261214	259493	264860	276347	271482	247407	240800	272530	243118	260688	263356	263648	279612	274584	237631	258061	261145	258512	246877	256243	249618	258206	252310	240651	269135	284940	258430	283645	259261	263317	231964	289089	267049	257758	265914	222641	284855	286810	238972	265845	245484	253319	260764	
260540	289518	272390	248724	273131	255207	258226	262664	255320	271262	244065	236813	256079	276322	268007	277760	245506	246594	262335	276614	263635	253771	270363	265369	235387	287008	268388	272402	249269	243270	281260	250921	266555	272454	284783	271624	249539	265015	254018	256205	268297	284514	272165	262487	258391	259646	258949	277728	256830	253995	251439	264249	272033	275884	271526	271925	270631	263681	261439	271056	289716	273153	267988	238668	287469	256179	253627	289785	262800	276554	284222	254921	270690	261367	254108	239375	276490	257822	253126	282123	233114	276593	292947	258664	282483	258182	269917	245674	295060	267739	278654	270814	219341	284770	285575	228781	267305	251760	259921	249380	
257863	237904	250938	226604	252632	235710	232368	265691	257102	269580	227278	224962	263231	266578	261740	261571	215137	231156	254819	273554	249607	248860	251659	251922	219746	278926	271080	258906	244440	239433	265145	244618	258286	241361	245679	229630	232193	250608	234836	244848	241520	244908	248904	244050	242990	243120	247748	252279	236481	244981	225817	242526	237480	249276	247370	243667	254033	228067	245274	256180	281229	258183	248786	221285	277520	228752	235590	264546	235343	271800	268800	251954	240843	251391	242267	220124	242387	254347	227273	250207	220441	251564	281767	244041	242292	264374	251571	226562	265338	250065	246138	230570	222233	258461	262377	218357	243556	242682	245547	242124	
254015	241126	251310	243777	261574	240108	215776	246028	246890	261355	220270	223817	251769	265900	254292	260082	204505	241103	250976	250876	247635	226944	243030	252712	216876	263069	247149	245666	237513	247452	257180	227961	250335	245945	237636	241385	239495	244172	251744	241264	253161	256417	233974	227917	247672	236771	228215	241568	240873	239435	236813	242999	233148	237568	240065	237278	244185	243471	238167	242492	261565	265497	221937	231251	265532	233693	241108	259349	239842	262151	257569	236570	248170	264928	233560	219442	252376	245508	243419	243360	217754	257096	277768	248424	249484	243693	241847	228296	268750	245952	248631	241686	221042	244954	232464	239104	259022	242894	250580	253710	
254570	245429	273846	244082	265798	256685	241109	263813	250165	259408	248443	242639	253609	271530	252017	289962	204164	258297	236662	260240	254778	246082	275043	245730	228601	258499	233397	279770	236110	235155	261520	241259	265250	266966	253389	261679	238162	247423	243761	246291	265195	252637	244169	243494	243613	250532	233506	269951	250121	255224	240927	273186	256879	259308	261483	254325	242490	246504	255374	256445	266296	254559	244804	245771	282632	231836	252886	272224	238547	275492	272270	229620	254272	251653	242568	231720	248809	243832	245750	267946	233077	264285	284727	240910	260009	256877	251773	252437	289280	250414	265028	260290	224580	253737	273286	228863	251388	239685	247043	251281	
259100	239652	244221	236915	265234	248417	229246	252066	246456	268733	216818	233557	257130	269423	240326	267809	206662	234966	256814	280159	253629	231853	275700	241990	201999	265113	241117	260548	231462	232663	268378	237652	247681	254843	235554	238672	245086	254715	255321	257841	263727	255415	260225	240231	250184	242021	230763	253118	243206	246515	249212	253679	243574	241362	253122	248870	248997	242769	244884	270670	281917	253181	247816	237589	270003	236880	257396	253401	240699	267897	276103	237638	230420	273865	259027	211863	251815	243587	227917	256912	225549	252011	270330	245833	252120	251883	266490	230042	264575	235411	253763	230186	231506	245097	271076	225777	250115	242699	256436	245944	
224014	226759	230235	210832	233409	209340	210574	221218	204204	214292	211802	213036	222489	222733	237713	236666	195704	225262	216407	240363	224990	213461	234692	211036	190498	237014	233786	243294	206949	224708	213942	208213	230669	237317	227649	214635	227760	235713	211934	209499	230565	221953	214308	229008	223230	211609	195644	231270	207831	226855	206419	225017	213117	229171	218871	229929	221119	218803	216714	231702	232052	217500	211617	198215	239285	214356	217436	226869	220844	224622	230569	217088	205239	214370	219420	203631	212305	212418	221846	227644	195933	223892	236707	210525	217073	225017	210209	205601	248478	206245	228014	206120	197662	221977	240252	208721	220535	221355	205177	211458	
232337	229151	264306	232426	255810	245568	223507	234423	240236	254775	206632	226680	242112	245019	243631	269284	224284	240826	234046	288681	251137	230037	246830	220336	204535	266237	240595	264051	221903	230616	255031	233254	229404	253244	256018	232496	236177	244560	238107	245478	259860	247393	251213	236481	218154	222521	229342	247653	228820	231744	221722	256177	241211	244745	247695	247821	228948	244136	229964	239652	285685	239916	231624	235193	272929	234739	242717	249716	248471	274640	259063	221459	242736	266138	231068	219710	224066	221156	245735	248054	213338	243159	276734	238364	235328	223265	251861	223884	243021	230719	246251	221621	206822	230276	245849	225143	250207	250641	248476	219323	
248316	235679	259439	227618	252743	265501	240174	253284	237542	266887	239195	220195	244985	259380	263956	275408	216724	256043	236711	266024	248966	245968	254015	236848	212420	265089	241002	271244	245548	250784	267587	230353	248560	262870	251198	246772	238471	263080	249416	223490	252596	266636	253135	250678	241089	220185	227403	267856	236848	256201	225495	263163	242210	238014	224639	268561	248076	248457	239962	253809	266494	254018	243635	233981	268925	240280	245909	265500	228037	274554	267769	236295	254263	273070	243834	233372	238755	233779	235694	262441	233581	253779	296293	236319	253690	251924	226342	227536	272604	243279	257494	234238	226014	255645	251120	225027	242274	256245	246556	246083	
255002	243404	251959	233140	263379	241442	230885	244266	247358	240756	215754	222601	242607	257169	243271	246232	225024	256696	245353	272044	235555	227555	258451	251434	221950	272285	242840	247503	225004	247071	274199	218612	235401	246464	250180	239982	223541	248408	252268	229402	257094	270324	265488	250920	240875	234211	226948	250231	230070	252082	226028	247619	251102	254291	247447	260152	233674	246310	237415	251294	277068	253739	254890	228329	252971	237017	236291	262218	228239	265837	269114	236895	240550	249385	257321	204592	247113	234042	242546	255339	212893	250692	270919	253697	250332	239672	247534	225265	258150	255325	237916	240201	210338	249983	257449	213038	241314	234986	251310	217792	
274275	270382	272052	258483	286187	255906	263710	264209	262317	278387	240002	248903	271097	275132	270504	293773	232377	268562	247214	276855	262309	263030	281244	268348	226711	268837	270648	269542	235141	259280	290817	253895	265876	281699	265198	263220	270423	261098	265571	251249	295367	286579	255978	269917	263853	265148	260756	282124	257072	263986	246289	278021	259231	282448	271334	270346	271001	270727	280133	266139	275779	279936	255243	259448	284205	254947	273838	291870	261542	295627	285362	255402	252473	282672	251351	237648	270638	251073	270493	287217	240475	291103	281045	279985	280662	265774	278603	261779	296492	277980	283984	253384	213448	256553	279756	260010	268339	256399	265309	267865	
253720	264202	273249	241268	270677	253581	233428	247691	237385	267340	239623	234077	266332	269961	258438	278214	238951	245766	248460	285558	258454	240650	266570	258212	224096	275761	254748	248091	249188	258135	287221	234827	253292	275420	275581	263623	260488	267026	253682	252875	261045	280900	259054	263021	255506	231206	240719	259246	260210	262029	242363	250098	256779	235497	243436	264783	257790	269815	236486	261555	284547	270334	261695	238985	276728	241536	250579	262044	235652	288191	283264	251574	252051	258894	259493	222954	245263	242336	247282	264909	242137	266555	287147	254527	277326	243436	249074	237583	297154	255953	268833	249795	221977	274158	267036	233909	269013	245014	269149	262694	
220479	222541	241698	206199	235605	231277	213556	220899	210486	221435	202102	204403	223876	233069	228027	238994	217449	221311	213771	245716	232063	212368	219026	204341	197522	240957	213754	232354	215346	223212	227725	216651	228566	232832	224674	214629	217869	229488	229517	216849	237926	231756	221193	214730	216721	212870	206553	235537	214163	215207	219813	236812	205178	222658	226799	228643	231778	224781	230258	236862	246299	219125	224248	203320	238876	209572	228850	226088	230507	231422	246513	208070	214020	215002	217288	202349	220401	213640	223039	227554	200707	227098	244741	221061	219916	219090	227751	197974	244055	216093	229230	216755	190060	232941	212266	204265	225577	224396	224600	211431	
215445	180724	215876	202484	198769	203100	190385	214420	204724	211807	174560	182941	205620	218643	210643	214904	182852	191983	209011	223548	194800	190389	206443	189137	181427	213958	199381	218707	207768	211337	208319	199511	195518	214239	218173	200444	197993	206997	212023	190868	215563	217679	207560	214677	203151	189869	194405	209316	188042	206275	200235	205035	198846	214667	203883	229224	201697	204175	208782	226803	221772	217495	197445	201634	206608	200987	215936	227032	202878	226665	222116	191900	195830	223604	212247	188226	213894	192613	196985	198653	195930	203734	231551	193312	214945	194817	206684	183973	212797	197052	203033	199235	190328	208274	192579	188043	220833	209962	198296	193526	
279429	273856	281386	241894	277641	257839	251973	271164	269393	273155	250885	244196	268574	271676	263459	285494	228357	263483	270300	294930	258776	255552	255355	261235	230552	275604	260766	278152	247960	256539	275923	259141	266886	262979	258860	269510	253520	272875	267342	262303	272273	282591	275503	268749	256168	261545	238811	264518	240920	249766	254845	268230	268782	261280	277500	281091	264644	265146	263147	272348	282367	272650	255064	247564	296768	244824	254818	268935	279358	285445	280532	255466	254126	281812	253160	243800	260816	239765	260570	255603	238254	275508	289722	254566	263798	269436	263619	252954	293805	259217	273791	241295	234297	255495	259482	249986	269149	272919	253186	261602	
